"Time","gpt2-00004-deployment-68bcfbb7d6-n5jrs",2
2025-02-02 23:41:30,0.00518
2025-02-02 23:41:32,0.00521
2025-02-02 23:41:34,0.00523
2025-02-02 23:41:36,0.00525
2025-02-02 23:41:38,0.00527
2025-02-02 23:41:40,0.00546
2025-02-02 23:41:42,0.00547
2025-02-02 23:41:44,0.00548
2025-02-02 23:41:46,0.00549
2025-02-02 23:41:48,0.00550
2025-02-02 23:41:50,0.00556
2025-02-02 23:41:52,0.00556
2025-02-02 23:41:54,0.00557
2025-02-02 23:41:56,0.00557
2025-02-02 23:41:58,0.00558
2025-02-02 23:42:00,0.00556
2025-02-02 23:42:02,0.00557
2025-02-02 23:42:04,0.00557
2025-02-02 23:42:06,0.00557
2025-02-02 23:42:08,0.00557
2025-02-02 23:42:10,0.00550
2025-02-02 23:42:12,0.00551
2025-02-02 23:42:14,0.00551
2025-02-02 23:42:16,0.00551
2025-02-02 23:42:18,0.00556
2025-02-02 23:42:20,0.00547
2025-02-02 23:42:22,0.00547
2025-02-02 23:42:24,0.00547
2025-02-02 23:42:26,0.00547
2025-02-02 23:42:28,0.00547
2025-02-02 23:42:30,0.00539
2025-02-02 23:42:32,0.00539
2025-02-02 23:42:34,0.00539
2025-02-02 23:42:36,0.00539
2025-02-02 23:42:38,0.00539
2025-02-02 23:42:40,0.00526
2025-02-02 23:42:42,0.00526
2025-02-02 23:42:44,0.00526
2025-02-02 23:42:46,0.00526
2025-02-02 23:42:48,0.00526
2025-02-02 23:42:50,0.00510
2025-02-02 23:42:52,0.00510
2025-02-02 23:42:54,0.00510
2025-02-02 23:42:56,0.00510
2025-02-02 23:42:58,0.00510
2025-02-02 23:43:00,0.00493
2025-02-02 23:43:02,0.00493
2025-02-02 23:43:04,0.00493
2025-02-02 23:43:06,0.00493
2025-02-02 23:43:08,0.00493
