"Time","gpt2-00010-deployment-7cc9fb6b78-rqb5v",2
2024-11-05 01:54:20,0.00313
2024-11-05 01:54:30,0.00312
2024-11-05 01:54:40,0.00312
2024-11-05 01:54:50,0.00313
2024-11-05 01:55:00,0.00316
2024-11-05 01:55:10,0.00317
2024-11-05 01:55:20,0.00319
2024-11-05 01:55:30,0.00321
2024-11-05 01:55:40,0.00321
2024-11-05 01:55:50,0.00318
2024-11-05 01:56:00,0.00316
2024-11-05 01:56:10,0.00314
2024-11-05 01:56:20,0.00313
2024-11-05 01:56:30,0.00312
2024-11-05 01:56:40,0.00312
2024-11-05 01:56:50,0.00313
2024-11-05 01:57:00,0.00313
2024-11-05 01:57:10,0.00312
2024-11-05 01:57:20,0.00312
2024-11-05 01:57:30,0.00311
2024-11-05 01:57:40,0.00311
2024-11-05 01:57:50,0.00311
2024-11-05 01:58:00,0.00311
2024-11-05 01:58:10,0.00310
2024-11-05 01:58:20,0.00310
2024-11-05 01:58:30,0.00310
2024-11-05 01:58:40,0.00309
2024-11-05 01:58:50,0.00310
2024-11-05 01:59:00,0.00311
2024-11-05 01:59:10,0.00311
2024-11-05 01:59:20,0.00310
2024-11-05 01:59:30,0.00310
2024-11-05 01:59:40,0.00310
2024-11-05 01:59:50,0.00309
2024-11-05 02:00:00,0.00309
2024-11-05 02:00:10,0.00309
2024-11-05 02:00:20,0.00308
2024-11-05 02:00:30,0.00309
2024-11-05 02:00:40,0.00309
2024-11-05 02:00:50,0.00310
2024-11-05 02:01:00,0.00309
2024-11-05 02:01:10,0.00309
2024-11-05 02:01:20,0.00308
2024-11-05 02:01:30,0.00308
2024-11-05 02:01:40,0.00309
2024-11-05 02:01:50,0.00309
2024-11-05 02:02:00,0.00308
2024-11-05 02:02:10,0.00307
2024-11-05 02:02:20,0.00304
2024-11-05 02:02:30,0.00305
2024-11-05 02:02:40,0.00305
2024-11-05 02:02:50,0.00304
2024-11-05 02:03:00,0.00304
2024-11-05 02:03:10,0.00304
2024-11-05 02:03:20,0.00302
2024-11-05 02:03:30,0.00302
2024-11-05 02:03:40,0.00303
2024-11-05 02:03:50,0.00303
2024-11-05 02:04:00,0.00303
2024-11-05 02:04:10,0.00303
2024-11-05 02:04:20,0.00302
2024-11-05 02:04:30,0.00302
2024-11-05 02:04:40,0.00302
2024-11-05 02:04:50,0.00302
2024-11-05 02:05:00,0.00302
2024-11-05 02:05:10,0.00301
2024-11-05 02:05:20,0.00302
2024-11-05 02:05:30,0.00302
2024-11-05 02:05:40,0.00302
2024-11-05 02:05:50,0.00301
2024-11-05 02:06:00,0.00301
2024-11-05 02:06:10,0.00300
2024-11-05 02:06:20,0.00299
2024-11-05 02:06:30,0.00299
2024-11-05 02:06:40,0.00299
2024-11-05 02:06:50,0.00299
2024-11-05 02:07:00,0.00301
2024-11-05 02:07:10,0.00302
2024-11-05 02:07:20,0.00301
2024-11-05 02:07:30,0.00301
2024-11-05 02:07:40,0.00301
2024-11-05 02:07:50,0.00300
2024-11-05 02:08:00,0.00298
2024-11-05 02:08:10,0.00298
2024-11-05 02:08:20,0.00298
2024-11-05 02:08:30,0.00297
2024-11-05 02:08:40,0.00298
2024-11-05 02:08:50,0.00298
2024-11-05 02:09:00,0.00299
2024-11-05 02:09:10,0.00300
2024-11-05 02:09:20,0.00300
