"Time","gpt2-00002-deployment-6f5cdf5c97-7zvbp",2
2024-11-05 00:27:20,0.00308
2024-11-05 00:27:30,0.00310
2024-11-05 00:27:40,0.00313
2024-11-05 00:27:50,0.00314
2024-11-05 00:28:00,0.00313
2024-11-05 00:28:10,0.00314
2024-11-05 00:28:20,0.00314
2024-11-05 00:28:30,0.00312
2024-11-05 00:28:40,0.00313
2024-11-05 00:28:50,0.00314
2024-11-05 00:29:00,0.00313
2024-11-05 00:29:10,0.00313
2024-11-05 00:29:20,0.00314
2024-11-05 00:29:30,0.00314
2024-11-05 00:29:40,0.00315
2024-11-05 00:29:50,0.00317
2024-11-05 00:30:00,0.00318
2024-11-05 00:30:10,0.00317
2024-11-05 00:30:20,0.00317
2024-11-05 00:30:30,0.00317
2024-11-05 00:30:40,0.00317
2024-11-05 00:30:50,0.00320
2024-11-05 00:31:00,0.00321
2024-11-05 00:31:10,0.00323
2024-11-05 00:31:20,0.00323
2024-11-05 00:31:30,0.00324
2024-11-05 00:31:40,0.00323
2024-11-05 00:31:50,0.00322
2024-11-05 00:32:00,0.00321
2024-11-05 00:32:10,0.00321
2024-11-05 00:32:20,0.00321
2024-11-05 00:32:30,0.00321
2024-11-05 00:32:40,0.00322
2024-11-05 00:32:50,0.00322
2024-11-05 00:33:00,0.00325
2024-11-05 00:33:10,0.00324
2024-11-05 00:33:20,0.00326
2024-11-05 00:33:30,0.00326
2024-11-05 00:33:40,0.00325
2024-11-05 00:33:50,0.00324
2024-11-05 00:34:00,0.00326
2024-11-05 00:34:10,0.00326
2024-11-05 00:34:20,0.00327
2024-11-05 00:34:30,0.00329
2024-11-05 00:34:40,0.00330
2024-11-05 00:34:50,0.00332
2024-11-05 00:35:00,0.00334
2024-11-05 00:35:10,0.00336
2024-11-05 00:35:20,0.00336
2024-11-05 00:35:30,0.00337
2024-11-05 00:35:40,0.00337
2024-11-05 00:35:50,0.00335
2024-11-05 00:36:00,0.00334
2024-11-05 00:36:10,0.00337
2024-11-05 00:36:20,0.00337
2024-11-05 00:36:30,0.00339
2024-11-05 00:36:40,0.00340
2024-11-05 00:36:50,0.00340
2024-11-05 00:37:00,0.00339
2024-11-05 00:37:10,0.00339
2024-11-05 00:37:20,0.00341
2024-11-05 00:37:30,0.00345
2024-11-05 00:37:40,0.00348
2024-11-05 00:37:50,0.00349
2024-11-05 00:38:00,0.00353
2024-11-05 00:38:10,0.00357
2024-11-05 00:38:20,0.00356
2024-11-05 00:38:30,0.00356
2024-11-05 00:38:40,0.00360
2024-11-05 00:38:50,0.00359
2024-11-05 00:39:00,0.00359
2024-11-05 00:39:10,0.00363
2024-11-05 00:39:20,0.00367
2024-11-05 00:39:30,0.00371
2024-11-05 00:39:40,0.00375
2024-11-05 00:39:50,0.00377
2024-11-05 00:40:00,0.00379
2024-11-05 00:40:10,0.00382
2024-11-05 00:40:20,0.00383
2024-11-05 00:40:30,0.00384
2024-11-05 00:40:40,0.00387
2024-11-05 00:40:50,0.00390
2024-11-05 00:41:00,0.00396
2024-11-05 00:41:10,0.00402
2024-11-05 00:41:20,0.00407
2024-11-05 00:41:30,0.00414
2024-11-05 00:41:40,0.00421
2024-11-05 00:41:50,0.00426
2024-11-05 00:42:00,0.00432
2024-11-05 00:42:10,0.00439
2024-11-05 00:42:20,0.00444
2024-11-05 00:42:30,0.00455
2024-11-05 00:42:40,0.00473
2024-11-05 00:42:50,0.00494
2024-11-05 00:43:00,0.00514
2024-11-05 00:43:10,0.00528
2024-11-05 00:43:20,0.00538
2024-11-05 00:43:30,0.00542
2024-11-05 00:43:40,0.00539
2024-11-05 00:43:50,0.00531
2024-11-05 00:44:00,NaN
2024-11-05 00:44:10,NaN
2024-11-05 00:44:20,NaN
