"Time","gpt2-00001-deployment-688fdd87fb-g99fq",1
2024-11-04 21:43:40,NaN
2024-11-04 21:43:50,NaN
2024-11-04 21:44:00,NaN
2024-11-04 21:44:10,NaN
2024-11-04 21:44:20,0.00558
2024-11-04 21:44:30,0.00829
2024-11-04 21:44:40,0.0108
2024-11-04 21:44:50,0.0128
2024-11-04 21:45:00,0.0144
2024-11-04 21:45:10,0.0160
2024-11-04 21:45:20,0.0189
2024-11-04 21:45:30,0.0204
2024-11-04 21:45:40,0.0212
2024-11-04 21:45:50,0.0217
2024-11-04 21:46:00,0.0219
2024-11-04 21:46:10,0.0212
2024-11-04 21:46:20,NaN
